latitude,longitude,id,name,docks
40.69178,-73.97877,motivate_BKN_582cd775-0178-47f5-b707-6d5869f077ba,Willoughby St & Ashland Pl,27
40.680342,-73.955768,motivate_BKN_66dbeded-0aca-11e7-82f6-3863bb44ef7c,Lefferts Pl & Franklin Ave,20
40.70055,-73.8943,motivate_BKN_d34f2271-10ee-40c3-a93a-09df58860512,61 St & 60 Ln,16
40.713079,-73.998511,motivate_BKN_66db7152-0aca-11e7-82f6-3863bb44ef7c,St James Pl & Oliver St,39
40.70108,-73.9179,motivate_BKN_45e8c326-b12d-4be6-b040-bb6de9986d25,Irving Ave & Harman St,21
40.714948,-74.002344,motivate_BKN_66dbe848-0aca-11e7-82f6-3863bb44ef7c,Centre St & Worth St,72
40.6605,-73.9626,motivate_BKN_62089e99-7f73-4f59-816d-57f9793484a1,Lincoln Rd & Ocean Ave,14
40.75138,-73.86242,motivate_BKN_1828969515711812276,104 St & 38 Ave,16
40.875531,-73.886386,motivate_BKN_b4063b76-1abd-465c-96a4-45f6ee016bc5,Grand Concourse & E 205 St,16
40.763154,-73.939855,motivate_BKN_43f3d3c7-46b0-4812-879d-15afe8804c5f,35 Ave & 10 St,19
40.87812,-73.89192,motivate_BKN_04d557d6-6bc3-4244-b0f1-81ed1449ccd6,Goulden Ave & W 205 St,12
40.67154,-73.91433,motivate_BKN_44a80c48-c1a9-4ff1-92eb-6bf8be492f5e,Park Pl & Thomas S. Boyland St,21
40.67933,-73.975195,motivate_BKN_66de5ace-0aca-11e7-82f6-3863bb44ef7c,Prospect Pl & 6 Ave,20
40.814232,-73.903927,motivate_BKN_002e6e9f-ced2-47b0-bc7e-ccf38c3b4b0f,Prospect Ave & E 151 St,15
40.796568,-73.934595,motivate_BKN_0a5fac5b-4184-4716-b626-de9972705ea6,E 117 St & 1 Ave,16
40.743349,-74.006817,motivate_BKN_66db3606-0aca-11e7-82f6-3863bb44ef7c,W 16 St & The High Line,55
40.68565,-73.91564,motivate_BKN_fd081854-3f37-420a-9785-ea63c09c12ad,Halsey St & Broadway,14
40.745497,-74.001971,motivate_BKN_66dc7a7d-0aca-11e7-82f6-3863bb44ef7c,9 Ave & W 22 St,50
40.717318,-73.990677,motivate_BKN_063e7e78-b810-4a2f-8045-a82a0d69d752,Orchard St & Grand St,30
40.780183,-73.977285,motivate_BKN_66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,W 76 St & Columbus Ave,38
40.846275,-73.909312,motivate_BKN_e1886e7a-62b1-4359-9835-8ab5a16371ae,Grand Concourse & E 175 St,19
40.839229,-73.899047,motivate_BKN_1e6c5d0c-f406-4b60-88f6-6284a38d3930,Fulton Ave & E 172 St,17
40.832649,-73.885272,motivate_BKN_82dd89f6-1e5a-4a8f-8660-13cb64349e94,Boone Ave & E 172 St,17
40.813224,-73.930605,motivate_BKN_38bb1218-0a9e-41d9-b2ef-25c8626dac29,E 138 St & Grand Concourse,18
40.751101,-73.940737,motivate_BKN_66dd2811-0aca-11e7-82f6-3863bb44ef7c,Queens Plaza North & Crescent St,33
40.785994,-73.915098,motivate_BKN_4034789e-b70d-4aae-bf18-3ed37a4d751f,20 Ave & Shore Blvd,18
40.727102,-74.00297,motivate_BKN_66db2afe-0aca-11e7-82f6-3863bb44ef7c,MacDougal St & Prince St,43
40.643371,-74.011884,motivate_BKN_83d1ff16-ba56-4eae-aa6a-b37b6439db82,53 St & 5 Ave,26
40.68454,-73.9322,motivate_BKN_e34bb92f-6911-449a-999b-5bc80e0322fe,Hancock St & Stuyvesant Ave,17
40.733812,-73.980544,motivate_BKN_66dc8f1f-0aca-11e7-82f6-3863bb44ef7c,1 Ave & E 18 St,50
40.82995,-73.898802,motivate_BKN_c0e0e578-8ce8-4c9d-be47-b902d8a41050,Union Ave & E 169 St,13
40.839549,-73.913004,motivate_BKN_ba0a4ada-c9f6-48b4-a7b3-7220f6fb88c2,Grand Concourse & E 171 St,23
40.807831,-73.949373,motivate_BKN_b55f9b55-7fa7-4f0f-9732-78cbe07452e1,Adam Clayton Powell Blvd & W 123 St,27
40.843965,-73.920999,motivate_BKN_fda0c217-9504-4b26-8a25-e40b603ee5fa,Nelson Ave & W 172 St,15
40.789252,-73.939562,motivate_BKN_66de4594-0aca-11e7-82f6-3863bb44ef7c,E 106 St & 1 Ave,19
40.69237,-73.937054,motivate_BKN_66dcc5ca-0aca-11e7-82f6-3863bb44ef7c,Lewis Ave & Kosciuszko St,17
40.75375,-73.88423,motivate_BKN_1840541082023453122,34 Ave & 83 St,17
40.746228,-73.916163,motivate_BKN_dfad8e49-7e1b-4376-90b4-7a449319f294,48 St & Skillman Ave,18
40.75971,-73.974023,motivate_BKN_66dc21d4-0aca-11e7-82f6-3863bb44ef7c,E 53 St & Madison Ave,44
40.817245,-73.938787,motivate_BKN_bd1760ad-3af3-4ede-9bd7-c8fbf46d7192,Lenox Ave & W 140 St,17
40.830262,-73.923391,motivate_BKN_a4bb6fac-b795-4aa7-a266-613419019290,Gerard Ave & E 164 St,16
40.73028,-73.90421,motivate_BKN_cc834d78-6eca-450a-ae00-a5ffc6f1a7a6,Maurice Ave & 53 Dr,12
40.8549,-73.90281,motivate_BKN_41f2113f-13f3-48b3-9919-179df29011b2,Creston Ave & E 181 St,22
40.814394,-73.953247,motivate_BKN_f15ccc6e-5a7c-46e7-b505-0bfc9cae3d83,W 129 St & Convent Ave,25
40.712732,-74.004607,motivate_BKN_66dbe8d6-0aca-11e7-82f6-3863bb44ef7c,Centre St & Chambers St,54
40.75038,-73.983389,motivate_BKN_66dc4b4c-0aca-11e7-82f6-3863bb44ef7c,W 37 St & 5 Ave,51
40.774591,-73.918544,motivate_BKN_387e2863-83ad-4589-8004-794a7b624801,24 Ave & 26 St,16
40.86874,-73.89657,motivate_BKN_db41cc62-86ea-4421-bfaf-9b6511cfee10,Jerome Ave & W 195 St,29
40.836274,-73.884308,motivate_BKN_3d339282-d5c7-41ec-b634-6a988aefd440,E 174 St & Longfellow Ave,7
40.659053,-73.98854,motivate_BKN_35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,7 Ave & 20 St,19
40.716075,-73.952029,motivate_BKN_66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,Union Ave & Jackson St,17
40.834015,-73.908863,motivate_BKN_e0b80983-c520-47e3-9c8d-a17fff5e5582,E 169 St & Webster Ave,20
40.756512,-73.929574,motivate_BKN_59ad8f95-32a4-43de-b1c3-79c667b2d2df,36 Ave & 31 St,11
40.85322,-73.90546,motivate_BKN_d9ec5589-c872-46f2-88cd-e54f9c596721,Morris Ave & E Burnside Ave,19
40.768254,-73.988639,motivate_BKN_66dc7cc3-0aca-11e7-82f6-3863bb44ef7c,W 56 St & 10 Ave,21
40.791955,-73.968087,motivate_BKN_66dde845-0aca-11e7-82f6-3863bb44ef7c,Columbus Ave & W 95 St,26
40.861748,-73.89105,motivate_BKN_4bbf50a9-47c2-4a32-97c2-1f6bc4f9d401,E Fordham Rd & Webster Ave,26
40.75574,-73.903427,motivate_BKN_6a9b19e3-cd69-4e0c-9b28-1889db936c7c,58 St & 32 Ave,18
40.70538,-73.949765,motivate_BKN_66dce5c9-0aca-11e7-82f6-3863bb44ef7c,Boerum St & Broadway,7
40.696102,-73.96751,motivate_BKN_66db74a5-0aca-11e7-82f6-3863bb44ef7c,Washington Ave & Park Ave,43
40.768973,-73.954822,motivate_BKN_66de2556-0aca-11e7-82f6-3863bb44ef7c,E 74 St & 1 Ave,67
40.66035,-73.95679,motivate_BKN_cad68b8c-6d68-4c5f-88fe-b1aa3e40727a,Bedford Ave & Maple St,20
40.75704,-73.8924,motivate_BKN_1828966363527611286,32 Ave & 75 St,17
40.706842,-73.954435,motivate_BKN_e58234a3-5b23-427e-948f-c1e4571b2bfa,Division Ave & Hooper St,55
40.805559,-73.914718,motivate_BKN_96a0b676-e966-4d96-b04b-ceb8149cedcd,E 138 St & Cypress Ave,21
40.725819,-73.950815,motivate_BKN_1786375069262703476,Norman Ave & Leonard St,26
40.68989,-73.91458,motivate_BKN_88ee054e-bdeb-4305-8f3b-76eb964f2c84,Jefferson Ave & Evergreen Ave,13
40.752049,-73.979635,motivate_BKN_95478d78-5e48-44e3-8f95-c63ee31451a9,E 41 St & Madison Ave (SE corner),70
40.68282,-73.93488,motivate_BKN_96878d29-481d-48dc-bcdc-a5f1ce88c76d,Macon St & Lewis Ave,15
40.666318,-73.985461,motivate_BKN_66dded7a-0aca-11e7-82f6-3863bb44ef7c,6 Ave & 12 St,23
40.737816,-73.93024,motivate_BKN_18846fd4-877c-4971-9b6f-1bd8fbc10346,36 St & Hunters Point Ave,19
40.684568,-73.95881,motivate_BKN_66db63f4-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Classon Ave,11
40.665816,-73.956934,motivate_BKN_2f580cf9-14e2-4300-ba22-f6d88d0312a5,Bedford Ave & Montgomery St,23
40.740983,-74.001702,motivate_BKN_e8a6c13b-1f6e-4e6b-bdf8-9b0e597e4a62,8 Ave & W 16 St,27
40.648005,-73.979342,motivate_BKN_40fd82d6-c0e9-4876-adfb-816140ecfc39,Ft. Hamilton Pkwy & E 2 St,16
40.694748,-73.983624,motivate_BKN_66db44e5-0aca-11e7-82f6-3863bb44ef7c,Johnson St & Gold St,33
40.646351,-74.009271,motivate_BKN_328d778a-7e71-4240-acae-b84f0fdaa5c5,48 St & 5 Ave,16
40.756913,-73.921631,motivate_BKN_548cb08c-4ec1-46d9-8978-1a8d3bf42454,34 Ave & 38 St,24
40.679432,-74.00785,motivate_BKN_66de482a-0aca-11e7-82f6-3863bb44ef7c,Richards St & Delavan St,18
40.757728,-73.916636,motivate_BKN_e4645d0d-8b76-4c46-b2b9-be25592e0659,43 St & Broadway,19
40.766638,-73.953482,motivate_BKN_66dd491c-0aca-11e7-82f6-3863bb44ef7c,E 72 St & York Ave,30
40.75473,-73.93367,motivate_BKN_ad41e353-033e-484f-8d76-78014e11e9d7,38 Ave & 29 St,17
40.666287,-73.98895,motivate_BKN_66ddeffd-0aca-11e7-82f6-3863bb44ef7c,14 St & 5 Ave,16
40.735876,-73.98205,motivate_BKN_66dc259a-0aca-11e7-82f6-3863bb44ef7c,E 20 St & 2 Ave,84
40.798785,-73.9523,motivate_BKN_0e003543-3656-448f-8a93-029d265f2e26,Lenox Ave & W 111 St,27
40.676374,-74.003249,motivate_BKN_66de48f9-0aca-11e7-82f6-3863bb44ef7c,Henry St & W 9 St,17
40.794987,-73.933334,motivate_BKN_1aa5c287-0f0d-4697-ba4b-4f2daa6b2adf,Pleasant Ave & E 116 St,18
40.783399,-73.980931,motivate_BKN_66dd4b91-0aca-11e7-82f6-3863bb44ef7c,W 78 St & Broadway,22
40.660937,-73.986804,motivate_BKN_122111c9-9a61-4372-a756-fb2495611cb6,7 Ave & 17 St,12
40.685144,-73.953809,motivate_BKN_66dbb869-0aca-11e7-82f6-3863bb44ef7c,Monroe St & Bedford Ave,15
40.74797,-73.88204,motivate_BKN_1828967830172187422,84 St & Roosevelt Ave,15
40.699917,-73.989717,motivate_BKN_66db7a71-0aca-11e7-82f6-3863bb44ef7c,Cadman Plaza E & Red Cross Pl,39
40.735367,-73.987973,motivate_BKN_647a2a80-9630-41b0-9b91-1f464b0bf3cc,E 16 St & Irving Pl,76
40.820713,-73.911759,motivate_BKN_6f21be51-6fde-4cde-b1db-b102a5f67300,Brook Ave & E 157 St,9
40.729848,-73.974552,motivate_BKN_0dc63044-e19c-474d-9df1-c3e504d03b07,Ave C & E 16 St,23
40.66732,-73.93398,motivate_BKN_ecc52c52-e2d9-4e73-8f9c-18ad8e9b0606,Schenectady Ave & President St,20
40.824686,-73.951947,motivate_BKN_9c1c3499-1b11-471f-b59a-87d9e27e15c5,Broadway & W 142 St,10
40.719293,-73.945003,motivate_BKN_66dd0808-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Herbert St,12
40.827883,-73.927111,motivate_BKN_4b67c6e0-d603-4fbc-afbe-0b8952f4f7af,E 161 St & River Ave,32
40.7411,-73.88837,motivate_BKN_1843486464469891376,76 St & 45 Ave,18
40.69723,-73.89811,motivate_BKN_8fa2fafb-fa07-48b2-b159-bffbea7176d4,Seneca Ave & Decatur St,19
40.744365,-73.931723,motivate_BKN_d33261e6-600e-4756-ad03-a9facbd8ace1,33 St & Queens Blvd,22
40.826303,-73.898751,motivate_BKN_f91170e6-a33c-4870-94da-9d51510515d2,Prospect Ave & E 167 St,16
40.870495,-73.881875,motivate_BKN_724aeecc-8c91-4afc-b97c-72a98de452c9,Marion Ave & Mosholu Pkwy,18
40.76328,-73.88404,motivate_BKN_1828968794479100296,25 Ave & 85 St,13
40.676513,-73.959431,motivate_BKN_956e9f8d-d23a-4a0e-bf28-84180e818af7,Classon Ave & St Marks Ave,23
40.74838,-73.90699,motivate_BKN_b0239a13-649a-4d31-aa04-56b8aaeba4d4,39 Ave & 56 St,17
40.849629,-73.919205,motivate_BKN_eb41a103-0196-4f19-a440-256167191a7d,W 176 St & Montgomery Ave,12
40.75957,-73.914267,motivate_BKN_305c221f-4e0b-4a5a-902c-3d1043dfe606,Newton Rd & 44 St,13
40.712604,-73.962644,motivate_BKN_66dc4599-0aca-11e7-82f6-3863bb44ef7c,S 3 St & Bedford Ave,19
40.75614,-73.86084,motivate_BKN_1838070776953752336,34 Ave & 108 St,18
40.67514,-73.94716,motivate_BKN_78b4aa30-e4e9-4447-9419-c89f8527892e,New York Ave & St Marks Ave,18
40.685395,-73.974314,motivate_BKN_66dbc60f-0aca-11e7-82f6-3863bb44ef7c,S Portland Ave & Hanson Pl,23
40.65007,-73.96001,motivate_BKN_1815967159287043052,E 21 St & Church Ave,23
40.745038,-73.957539,motivate_BKN_c3d5f47f-cfc3-4c1f-86bb-bcf770d2949b,Center Blvd & 48 Ave,26
40.67308,-73.94191,motivate_BKN_1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Ave & Park Pl,21
40.71225,-73.89111,motivate_BKN_cd118a8f-a7d1-4b7a-a6d3-d9e875cb29df,Metropolitan Ave & 65 Ln,6
40.661063,-73.979452,motivate_BKN_66de65a4-0aca-11e7-82f6-3863bb44ef7c,West Drive & Prospect Park West,18
40.841092,-73.892317,motivate_BKN_c809158b-ca8f-4a77-a800-8ee9d287c056,Crotona Park North & Prospect Ave,7
40.714851,-74.011223,motivate_BKN_66dea894-0aca-11e7-82f6-3863bb44ef7c,Murray St & Greenwich St,43
40.7027,-73.92095,motivate_BKN_d5d589e6-457f-4cd4-bf78-59165dce28b2,Irving Ave & DeKalb Ave,25
40.74737,-73.947772,motivate_BKN_2366d8a4-7a49-42f3-9afe-efd2b200336b,45 Ave & 21 St,16
40.705109,-73.944072,motivate_BKN_66dce567-0aca-11e7-82f6-3863bb44ef7c,McKibbin St & Manhattan Ave,19
40.763358,-73.928647,motivate_BKN_9d95a4a9-bcfe-4189-bb7d-abd9992ecbaf,Crescent St & Broadway,4
40.7529,-73.87536,motivate_BKN_1836581534415880440,92 St & 35 Ave,19
40.71888,-73.91427,motivate_BKN_b62bcd96-c2db-447c-bdd5-d3c18f174858,Grand Ave & 55 St,16
40.64915,-73.94368,motivate_BKN_1815968026870435892,Brooklyn Ave & Snyder Ave,21
40.74324,-73.908,motivate_BKN_afc79a38-e26d-48f7-94e4-d0aca8fd1c49,57 St & 43 Ave,17
40.848793,-73.903178,motivate_BKN_4c3b6e25-b0c2-4a3f-b07e-cd60cd1b0ac0,Anthony Ave & E Tremont Ave,11
40.760185,-73.936272,motivate_BKN_b94d0241-bce7-44a9-ab1c-ece0740a4134,21 St & 36 Ave,17
40.7096,-74.00655,motivate_BKN_66db7637-0aca-11e7-82f6-3863bb44ef7c,Fulton St & William St,40
40.786258,-73.945525,motivate_BKN_66de10a8-0aca-11e7-82f6-3863bb44ef7c,2 Ave & E 99 St,26
40.7702,-73.87587,motivate_BKN_1835247196073118026,Ditmars Blvd & 94 St,16
40.86648,-73.89042,motivate_BKN_f4f9a09c-010c-430c-a766-3390c44b4962,Bainbridge Ave & E 196 St,17
40.67261,-73.91977,motivate_BKN_085da8d4-9465-46f0-82d1-10c9c9177d64,Prospect Pl & Howard Ave,13
40.67669,-73.94437,motivate_BKN_9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,Brooklyn Ave & Dean St,14
40.694009,-73.994651,motivate_BKN_94f77501-32e5-4539-90c6-82d4198f7991,Henry St & Remsen St,18
40.692361,-73.986317,motivate_BKN_66db88f5-0aca-11e7-82f6-3863bb44ef7c,Lawrence St & Willoughby St,36
40.75227,-73.987705,motivate_BKN_341730d7-a61d-499d-8c07-fa015f644e54,W 37 St & Broadway,79
40.751869,-73.933492,motivate_BKN_1e83ffdc-8e72-45c0-8210-4f37e60505c9,31 St & Northern Blvd,32
40.688626,-73.985191,motivate_BKN_a1acdab2-29c7-4956-8b2e-24b39dc2ff13,Schermerhorn St & Hoyt St,33
40.678724,-73.99599,motivate_BKN_66de4078-0aca-11e7-82f6-3863bb44ef7c,Smith St & 3 St,18
40.850885,-73.906469,motivate_BKN_4ad1714c-528e-4200-882f-82082c4d85b0,Creston Ave & E 178 St,26
40.716885,-74.006501,motivate_BKN_c2800791-1911-4f2b-8fc7-bed280c557c0,Church St & Worth St,41
40.728547,-73.981759,motivate_BKN_ca4795a2-6ab3-4597-bf59-f0155ac1637c,Ave A & E 11 St,60
40.80722,-73.9418,motivate_BKN_1d130e43-0408-4423-bb52-77a08372cefa,5 Ave & W 126 St,19
40.758984,-73.993799,motivate_BKN_66dda55f-0aca-11e7-82f6-3863bb44ef7c,W 42 St & Dyer Ave,30
40.840536,-73.919228,motivate_BKN_79c4a612-a5df-4814-9e6b-6305da61ebc4,Inwood Ave & W 170 St,16
40.790305,-73.947557,motivate_BKN_66de2a00-0aca-11e7-82f6-3863bb44ef7c,E 103 St & Lexington Ave,20
40.74521,-73.90462,motivate_BKN_7a8b474b-7577-4316-a192-d57576d194a3,Woodside Ave & 60 St,19
40.727407,-73.98142,motivate_BKN_66dc1beb-0aca-11e7-82f6-3863bb44ef7c,E 10 St & Avenue A,76
40.69559,-73.89927,motivate_BKN_36edabac-a0c2-471b-abaf-73fdb53a4e5f,Cypress Ave & St Felix Ave,18
40.74463,-73.87386,motivate_BKN_1846085626867634660,Forley St & Lamont Ave,12
40.829523,-73.944279,motivate_BKN_85b77b8d-32b8-4049-a407-64319916e2c5,Amsterdam Ave & W 152 St,17
40.768333,-73.992573,motivate_BKN_1f872052-38c4-4701-96c4-c363de51c2b5,W 54 St & 11 Ave,18
40.71638,-73.948212,motivate_BKN_66dea674-0aca-11e7-82f6-3863bb44ef7c,Jackson St & Leonard St,12
40.718389,-73.961501,motivate_BKN_1786697003367719132,N 5 St & Wythe Ave,31
40.7388,-73.90338,motivate_BKN_787fe4b2-6029-4f71-917e-892479d8d64e,61 St & Laurel Hill Blvd,19
40.711863,-73.944024,motivate_BKN_66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Grand St,26
40.687644,-73.969689,motivate_BKN_66dc0cc7-0aca-11e7-82f6-3863bb44ef7c,Clermont Ave & Lafayette Ave,42
40.78839,-73.9747,motivate_BKN_66dde197-0aca-11e7-82f6-3863bb44ef7c,W 87 St & Amsterdam Ave,37
40.861382,-73.925591,motivate_BKN_a33a2d11-33a5-46ad-a086-5698ac17b7b4,Nagle Ave & Thayer St,32
40.754139,-73.919543,motivate_BKN_e3e6105e-eaa2-43c5-badb-fb8592ad7227,43 St & 35 Ave,21
40.752474,-73.939991,motivate_BKN_cb81edec-e79d-4cb2-b494-18aa18b27ad5,24 St & 41 Ave,16
40.70853,-73.964089,motivate_BKN_66dc192f-0aca-11e7-82f6-3863bb44ef7c,Bedford Ave & S 9 St,18
40.772768,-73.927436,motivate_BKN_45865207-8700-4ef2-99ed-b08889ef0250,18 St & 27 Ave,17
40.87139,-73.914318,motivate_BKN_3c6c0d12-80dd-4c49-b7c5-e3549588b8cf,W 218 St & Broadway,18
40.826677,-73.929327,motivate_BKN_a8560d28-9ee1-4af4-9180-7e9c4dd0d147,E 153 St & E 157 St,15
40.673746,-73.985649,motivate_BKN_d1138533-504c-4d29-b71c-299e1d31f159,4 Ave & 3 St,36
40.76817,-73.896293,motivate_BKN_28be450b-7878-4495-add2-61afd94f375a,Ditmars Blvd & 73 St,17
40.808384,-73.923604,motivate_BKN_e780c290-0c52-4ab1-9719-a581be789df3,Willis Ave & E 137 St,16
40.69544,-73.93223,motivate_BKN_7603028c-8b04-4918-8a25-a087ce57aea4,Suydam St & Broadway,30
40.765265,-73.981923,motivate_BKN_66dc2bc5-0aca-11e7-82f6-3863bb44ef7c,Broadway & W 56 St,107
40.801193,-73.950073,motivate_BKN_897e8739-ee1d-4b2e-b151-ad7e64e87697,Lenox Ave & W 115 St,22
40.757631,-73.939122,motivate_BKN_49d2cd03-f508-483f-a7c9-7fd450e5e6db,21 St & 38 Ave,17
40.86659,-73.89794,motivate_BKN_cbcbd880-9662-4ab1-b530-781bb101ed1f,Jerome Ave & W 193 St,13
40.72249,-73.90854,motivate_BKN_9dde927d-9984-4f97-bcd0-fbcb59e6ca66,57 Rd & 59 St,15
40.762698,-73.993012,motivate_BKN_66dc73b0-0aca-11e7-82f6-3863bb44ef7c,W 47 St & 10 Ave,35
40.760659,-73.98042,motivate_BKN_66dc7b10-0aca-11e7-82f6-3863bb44ef7c,W 51 St & 6 Ave,75
40.823429,-73.924689,motivate_BKN_09a0c507-7cda-4f3f-9988-78de0baa28e4,Grand Concourse & E 156 St,16
40.709697,-73.907856,motivate_BKN_30985a9c-afe4-4b98-a72c-2c72bb35603e,Greene Ave & Grandview Ave,12
40.778301,-73.948813,motivate_BKN_66dde2d9-0aca-11e7-82f6-3863bb44ef7c,E 88 St & 1 Ave,24
40.647718,-73.973663,motivate_BKN_8dc8c0b3-4d70-40fe-a75a-86e30ecb676b,Caton Ave & E 7 St,17
40.68281,-73.90623,motivate_BKN_9341ee1c-d456-4858-a451-70cbbd73d084,Bushwick Ave & Furman Ave,20
40.817166,-73.914737,motivate_BKN_062f0ac2-b3b6-4c15-b470-92ce9b592635,Bergen Ave & E 152 St,17
40.743,-73.93561,motivate_BKN_66dd8bd9-0aca-11e7-82f6-3863bb44ef7c,47 Ave & 31 St,27
40.63966,-73.96807,motivate_BKN_1817432787057164808,Cortelyou Rd & Stratford Rd,20
40.768728,-73.890745,motivate_BKN_9157a3bc-43fa-4221-8bb8-17273fc09540,Ditmars Blvd & 79 St,22
40.806758,-73.960708,motivate_BKN_7efcb97f-6c8f-4445-86a9-3f758a822f17,W 116 St & Amsterdam Ave,14
40.76134,-73.86666,motivate_BKN_1835249854657874848,31 Ave & 103 St,18
40.7003,-73.991581,motivate_BKN_c1c33a35-751f-4dd6-baef-82db46f7ab46,Henry St & Middagh St,32
40.638566,-74.010147,motivate_BKN_30a75e12-5327-48f0-8155-3925aa934054,57 St & 7 Ave,18
40.7485,-73.941275,motivate_BKN_72796825-88b1-43a0-bb6d-2b41d337b1fc,27 St & Hunter St,20
40.834263,-73.917641,motivate_BKN_17c45d34-0d8d-46ba-9078-e9a2a7c5867c,Grand Concourse & E 167 St,25
40.74731,-73.95451,motivate_BKN_66dd2556-0aca-11e7-82f6-3863bb44ef7c,46 Ave & 5 St,37
40.68458,-73.90925,motivate_BKN_d473f31f-68f2-4777-a364-ed127db04345,Moffat St & Bushwick,18
40.667941,-73.9588,motivate_BKN_b90574d1-e9e7-45be-8adb-e38cb285fea5,Carroll St & Franklin Ave,13
40.709918,-73.991611,motivate_BKN_d55dd622-0ced-4e4d-9ea5-2ef2cb6481a9,South St & Pike St,32
40.71301,-73.90968,motivate_BKN_febf420f-bbec-4044-a3af-69959e018ccb,Amory Ct & Metropolitan Ave,20
40.671409,-74.001328,motivate_BKN_c01a9c97-6c04-4e3f-ad0b-958801d94ca1,Bay St & Court St,24
40.699304,-73.923044,motivate_BKN_8c700e85-cfdb-4eef-ba49-53bd69c004ed,Stockholm St & Wilson Ave,22
40.799041,-73.966494,motivate_BKN_ab5585c8-c2cf-4bab-96cf-d02eced4f6e3,W 104 St & Amsterdam Ave,27
40.766368,-73.971518,motivate_BKN_66dd4051-0aca-11e7-82f6-3863bb44ef7c,5 Ave & E 63 St,48
40.752694,-74.002353,motivate_BKN_e51c8b72-460f-41c2-a5ca-de85d3f46a30,W 30 St & 10 Ave,50
40.693317,-73.953819,motivate_BKN_66dbe250-0aca-11e7-82f6-3863bb44ef7c,Willoughby Ave & Walworth St,12
40.831305,-73.917447,motivate_BKN_6fd84197-56e2-47df-849f-701aca0e7cc3,Sherman Ave & E 166 St,18
40.70099,-73.93921,motivate_BKN_29b21bd8-2459-4727-b1f0-d73592db3321,Beaver St & Fayette St,28
40.692,-73.92617,motivate_BKN_2a9e2320-083d-4044-aedf-0c15ecfefe61,Van Buren St & Broadway,21
40.824796,-73.90242,motivate_BKN_531e6d94-5f4c-4ef0-9c83-47191be9d8f9,Tinton Ave & E 165 St,13
40.76022,-73.87774,motivate_BKN_1828968994833044184,91 St & 31 Ave,19
40.74714,-73.97113,motivate_BKN_5bf34f6d-9a0d-4a46-9f8b-33164d676923,1 Ave & E 39 St,47
40.648169,-74.000057,motivate_BKN_46a1ff6c-6131-414a-9ef6-65a8db7d305f,7 Ave & 40 St,16
40.823732,-73.919379,motivate_BKN_78ec2f0d-c309-46d4-8808-7eb1a0674e38,Concourse Village East & E 158 St,23
40.691965,-73.981301,motivate_BKN_66db3d2a-0aca-11e7-82f6-3863bb44ef7c,Willoughby St & Fleet St,56
40.800836,-73.966449,motivate_BKN_66de1af4-0aca-11e7-82f6-3863bb44ef7c,W 106 St & Amsterdam Ave,28
40.690892,-73.996123,motivate_BKN_66db316a-0aca-11e7-82f6-3863bb44ef7c,Henry St & Atlantic Ave,18
40.7284,-73.999687,motivate_BKN_b6a4770e-9077-4a0e-a0fb-b45b1d457559,Thompson St & Bleecker St,55
40.665507,-73.993037,motivate_BKN_aa120a3a-9f2b-4dfc-a88b-384bbb66838a,4 Ave & 17 St,13
40.759345,-73.967596,motivate_BKN_66dc28bd-0aca-11e7-82f6-3863bb44ef7c,E 56 St & 3 Ave,73
40.839335,-73.886445,motivate_BKN_b9970fb5-176c-4a66-8772-6d76c4b6245a,Southern Blvd & E 175 St,10
40.746537,-73.932158,motivate_BKN_1e590819-53fd-415c-bc28-aed605ad3bcb,Skillman Ave & 43 Ave,11
40.795412,-73.944123,motivate_BKN_c05cd2e2-74e8-4526-a62b-d631e005fdd8,Lexington Ave & E 111 St,29
40.70869,-73.92587,motivate_BKN_cd4b8e12-b2c7-479b-900d-59cf7d8c4276,Stewart Ave & Johnson Ave,15
40.708621,-74.007221,motivate_BKN_66dbe3a2-0aca-11e7-82f6-3863bb44ef7c,John St & William St,30
40.745712,-73.981948,motivate_BKN_66dc3a1a-0aca-11e7-82f6-3863bb44ef7c,E 32 St & Park Ave,47
40.83094,-73.91125,motivate_BKN_fbb2d76c-1d47-4fb1-9c07-622fcace38a5,E 167 St & Clay Ave,30
40.7523,-73.88093,motivate_BKN_1828968199249922252,86 St & 35 Ave,19
40.836705,-73.926088,motivate_BKN_4e1a13af-1c3b-48f2-8586-5edceea97d61,Nelson Ave & 167 St,11
40.748033,-73.973827,motivate_BKN_d8e8d54b-be48-41c3-a27f-dfd888d8cf01,E 39 St & 2 Ave,25
40.816343,-73.896447,motivate_BKN_8ce7325e-d5c7-46f9-9b73-95356e48c3eb,Longwood Ave & Southern Blvd,19
40.808484,-73.928803,motivate_BKN_26568d39-db49-4354-a5c1-c81a3c856285,Lincoln Ave & E 134 St,16
40.643817,-73.977433,motivate_BKN_8df41833-c7bf-4171-bdab-58d64f6ade54,E 3 St & Church Ave,19
